c Esto es un archivo con instancias para grafos. 
p did 150
e 92 119 115.456838481
e 92 120 233.940000403
e 92 121 89.1090996568
e 92 122 43.7241474013
e 92 123 63.1977140674
e 92 124 221.028191452
e 92 125 75.3687592443
e 92 126 224.164795438
e 92 127 115.858240994
e 92 128 284.538946865
e 92 129 139.799131614
e 92 130 11.1963114512
e 92 131 279.580837746
e 92 132 144.960470728
e 92 133 126.302352635
e 92 134 160.986181858
e 92 135 29.0144285332
e 92 136 200.104390244
e 92 137 135.518126125
e 92 138 209.074429171
e 92 139 284.725638481
e 92 140 104.609516007
e 92 141 151.103652881
e 92 142 179.558271328
e 92 143 189.523864956
e 92 144 57.9448217584
e 92 145 207.514433585
e 92 146 172.245613107
e 92 147 199.499743087
e 92 148 248.107777668
e 92 149 157.204590719
e 93 94 63.5952118593
e 93 95 199.735726405
e 93 96 29.9159230176
e 93 97 272.527349375
e 93 98 203.493651393
e 93 99 149.683768803
e 93 100 83.0258879979
e 93 101 194.698521683
e 93 102 191.009377115
e 93 103 150.252542969
e 93 104 77.2790356008
e 93 105 120.85196528
e 93 106 190.188095728
e 93 107 291.229930585
e 93 108 259.472199548
e 93 109 168.968854942
e 93 110 242.070629346
e 93 111 156.6552972
e 93 112 106.252953534
e 93 113 144.043454042
e 93 114 135.33716971
e 93 115 54.7988472007
e 93 116 177.367104942
e 93 117 61.2592740615
e 93 118 161.675137873
e 93 119 180.133749961
e 93 120 258.436381329
e 93 121 243.05814711
e 93 122 257.813500851
e 93 123 213.652796925
e 93 124 45.8100410599
e 93 125 208.230707503
e 93 126 132.597971803
e 93 127 108.78637598
e 93 128 22.2990648328
e 93 129 149.623503642
e 93 130 168.5390152
e 93 131 251.888196176
e 93 132 108.424574602
e 93 133 268.82970271
e 93 134 227.978234647
e 93 135 77.7605341783
e 93 136 235.882022139
e 93 137 282.701378281
e 93 138 34.9602657541
e 93 139 238.96085148
e 93 140 249.970285293
e 93 141 59.8292666191
e 93 142 157.200413504
e 93 143 271.250240538
e 93 144 207.549333255
e 93 145 83.7740672801
e 93 146 67.6196701766
e 93 147 55.6858856135
e 93 148 118.768081897
e 93 149 98.8358381479
e 94 95 97.0723062343
e 94 96 296.49339786
e 94 97 157.687488684
e 94 98 64.0698178333
e 94 99 29.0607409855
e 94 100 263.288932735
e 94 101 18.301665052
e 94 102 5.03745939727
e 94 103 52.2388185309
e 94 104 141.212144165
e 94 105 43.6495762142
e 94 106 126.731136294
e 94 107 212.514099549
e 94 108 156.868785491
e 94 109 3.91981735234
e 94 110 216.228282441
e 94 111 256.084149494
e 94 112 230.935464963
e 94 113 240.399578212
e 94 114 193.975244424
e 94 115 130.727173759
e 94 116 122.302247778
e 94 117 93.5389050796
e 94 118 110.775132553
e 94 119 98.6152961567
e 94 120 48.3815745035
e 94 121 206.745337552
e 94 122 153.475044586
e 94 123 27.1154172125
e 94 124 225.974079859
e 94 125 122.031594847
e 94 126 151.439434023
e 94 127 298.481364339
e 94 128 77.1233154651
e 94 129 92.7348216836
e 94 130 141.890137529
e 94 131 12.3434760592
e 94 132 219.747215394
e 94 133 253.555812687
e 94 134 88.5297978223
e 94 135 81.2147743198
e 94 136 156.909648556
e 94 137 72.5030325995
e 94 138 216.973818631
e 94 139 289.796227722
e 94 140 150.033132333
e 94 141 143.626082987
e 94 142 142.599165617
e 94 143 266.544201855
e 94 144 223.784354691
e 94 145 247.035119308
e 94 146 153.286941044
e 94 147 109.486149609
e 94 148 127.85799344
e 94 149 121.456139555
e 95 96 185.401578559
e 95 97 137.79330722
e 95 98 284.654253763
e 95 99 269.540513416
e 95 100 228.806240058
e 95 101 223.986904261
e 95 102 286.848860651
e 95 103 166.568584871
e 95 104 21.7754123398
e 95 105 228.894781529
e 95 106 57.2625548148
e 95 107 202.202192945
e 95 108 135.011137471
e 95 109 272.536237568
e 95 110 259.980750202
e 95 111 186.961391031
e 95 112 146.364764122
e 95 113 170.482049177
e 95 114 158.36186225
e 95 115 195.711648029
e 95 116 141.261379099
e 95 117 234.897245347
e 95 118 27.1726073533
e 95 119 17.3817384628
e 95 120 25.9120765159
e 95 121 250.235339006
e 95 122 6.47790242439
e 95 123 19.0622546597
e 95 124 222.068590973
e 95 125 230.161207169
e 95 126 298.335566329
e 95 127 1.99576928707
e 95 128 51.2878302935
e 95 129 136.739153175
e 95 130 11.3078973469
e 95 131 144.997041523
e 95 132 189.930684293
e 95 133 277.644152372
e 95 134 299.647410371
e 95 135 186.302340762
e 95 136 295.216075269
e 95 137 266.533871706
e 95 138 162.062231544
e 95 139 96.0223785466
e 95 140 275.461289622
e 95 141 273.069227003
e 95 142 15.1658136386
e 95 143 161.459175852
e 95 144 266.788806008
e 95 145 48.091885918
e 95 146 224.444844301
e 95 147 277.89923425
e 95 148 165.751961121
e 95 149 279.968884771
e 96 97 210.22085068
e 96 98 147.827417697
e 96 99 223.861864033
e 96 100 135.645037337
e 96 101 32.5280495341
e 96 102 144.054034649
e 96 103 115.144259877
e 96 104 23.5886504239
e 96 105 254.642172552
e 96 106 241.63096725
e 96 107 52.46481727
e 96 108 181.244961358
e 96 109 14.7840738405
e 96 110 154.722912665
e 96 111 206.513136398
e 96 112 141.372225765
e 96 113 195.982722606
e 96 114 55.7274054868
e 96 115 287.778265176
e 96 116 74.236613086
e 96 117 250.270326701
e 96 118 188.083532516
e 96 119 247.750074465
e 96 120 244.55217785
e 96 121 65.5083843494
e 96 122 266.790704082
e 96 123 105.161685001
e 96 124 147.240453023
e 96 125 148.083895457
e 96 126 295.897048597
e 96 127 188.880361232
e 96 128 299.178980838
e 96 129 72.1249482988
e 96 130 224.161506827
e 96 131 52.8054961049
e 96 132 230.269402316
e 96 133 107.924772679
e 96 134 218.43712868
e 96 135 122.931199764
e 96 136 234.948797435
e 96 137 214.216932681
e 96 138 283.040115882
e 96 139 256.304283135
e 96 140 255.288850414
e 96 141 45.0763199477
e 96 142 62.6835815899
e 96 143 273.899202281
e 96 144 262.374460563
e 96 145 136.528031263
e 96 146 139.87279427
e 96 147 159.788112884
e 96 148 180.817674871
e 96 149 94.470903173
e 97 98 151.201682767
e 97 99 101.35480843
e 97 100 271.236749445
e 97 101 126.717732864
e 97 102 169.740578194
e 97 103 45.0445358029
e 97 104 61.2225310825
e 97 105 121.631501766
e 97 106 4.61759574089
e 97 107 2.91077782592
e 97 108 162.118192072
e 97 109 77.8756077672
e 97 110 77.553127117
e 97 111 84.4629847183
e 97 112 168.138741765
e 97 113 24.6054849035
e 97 114 105.846195263
e 97 115 18.178174359
e 97 116 114.290090083
e 97 117 251.097014589
e 97 118 8.30202504786
e 97 119 185.375024484
e 97 120 259.932732348
e 97 121 211.525697149
e 97 122 181.400066817
e 97 123 61.4945592145
e 97 124 271.029506149
e 97 125 78.1000574744
e 97 126 66.5558932522
e 97 127 196.698693935
e 97 128 58.9146770182
e 97 129 16.1733498492
e 97 130 289.422331498
e 97 131 116.898162539
e 97 132 138.811880825
e 97 133 111.428084559
e 97 134 297.948041277
e 97 135 128.391645152
e 97 136 19.1731480191
e 97 137 36.4619525907
e 97 138 248.438227337
e 97 139 189.788892964
e 97 140 283.953069722
e 97 141 38.0581516231
e 97 142 14.4930205164
e 97 143 59.6112478684
e 97 144 266.544683843
e 97 145 131.088189097
e 97 146 71.5905001348
e 97 147 74.1105836384
e 97 148 77.6402816383
e 97 149 17.975476296
e 98 99 3.97706263719
e 98 100 4.99755171288
e 98 101 148.448592552
e 98 102 292.92857563
e 98 103 182.04598381
e 98 104 94.7827298624
e 98 105 91.8849104939
e 98 106 10.9863488433
e 98 107 179.724833953
e 98 108 99.811647343
e 98 109 66.236777319
e 98 110 122.663690436
e 98 111 221.920447807
e 98 112 155.803561735
e 98 113 258.33096172
e 98 114 125.379574259
e 98 115 238.367384925
e 98 116 140.306865856
e 98 117 47.4534115152
e 98 118 19.3632388858
e 98 119 273.96840689
e 98 120 159.672636902
e 98 121 32.5383148455
e 98 122 94.8081219771
e 98 123 233.488870551
e 98 124 250.088451932
e 98 125 274.182261255
e 98 126 172.979754923
e 98 127 70.0400645468
e 98 128 87.0595559348
e 98 129 283.199369824
e 98 130 5.22396537333
e 98 131 48.9698700082
e 98 132 255.050378256
e 98 133 284.797977188
e 98 134 195.278877494
e 98 135 129.048899052
e 98 136 81.9188896121
e 98 137 172.411180135
e 98 138 241.178059835
e 98 139 291.506579929
e 98 140 25.4002869337
e 98 141 51.9222479856
e 98 142 246.043725709
e 98 143 281.267821916
e 98 144 154.819778463
e 98 145 72.0164960663
e 98 146 56.1824427674
e 98 147 209.633578835
e 98 148 139.068098786
e 98 149 83.1510940147
e 99 100 112.479460777
e 99 101 268.200852735
e 99 102 266.573287555
e 99 103 92.2759293059
e 99 104 233.707323004
e 99 105 202.981063794
e 99 106 254.316324351
e 99 107 21.9005184976
e 99 108 117.603766125
e 99 109 247.619670981
e 99 110 221.70278114
e 99 111 203.895218187
e 99 112 225.964888982
e 99 113 29.6592678227
e 99 114 112.912938382
e 99 115 206.06987104
e 99 116 280.154845432
e 99 117 29.8994843108
e 99 118 249.931614048
e 99 119 251.038082596
e 99 120 248.754114301
e 99 121 110.464777148
e 99 122 182.857008112
e 99 123 266.804005529
e 99 124 73.1622466208
e 99 125 189.490257457
e 99 126 297.016490109
e 99 127 240.187307779
e 99 128 132.109874109
e 99 129 40.4444686252
e 99 130 95.5320162945
e 99 131 109.99201789
e 99 132 164.024964121
e 99 133 47.9583550081
e 99 134 150.44214512
e 99 135 168.479506325
e 99 136 8.73537281227
e 99 137 121.48787503
e 99 138 95.8344003239
e 99 139 193.718689103
e 99 140 255.26837171
e 99 141 217.369797958
e 99 142 265.645716882
e 99 143 178.114979865
e 99 144 233.326347295
e 99 145 112.720388371
e 99 146 2.76459004117
e 99 147 65.4191203094
e 99 148 130.117506052
e 99 149 77.7671425541
e 100 101 43.7536348541
e 100 102 100.835664752
e 100 103 89.7066869682
e 100 104 2.75595261104
e 100 105 204.850096398
e 100 106 194.421747779
e 100 107 206.818029519
e 100 108 91.9195760643
e 100 109 23.1114429285
e 100 110 37.9270870319
e 100 111 271.177037579
e 100 112 124.536550534
e 100 113 12.2471169124
e 100 114 105.445315674
e 100 115 230.012520254
e 100 116 117.439449881
e 100 117 88.9258862965
e 100 118 167.555064827
e 100 119 271.140001097
e 100 120 268.085555175
e 100 121 157.070836266
e 100 122 35.2086114544
e 100 123 284.568295684
e 100 124 250.976114687
e 100 125 91.9498568303
e 100 126 9.11361739245
e 100 127 191.555493462
e 100 128 132.622728495
e 100 129 279.517152057
e 100 130 176.303892191
e 100 131 186.859023825
e 100 132 242.400186634
e 100 133 175.879278526
e 100 134 58.4585479503
e 100 135 260.790518754
e 100 136 162.153351153
e 100 137 55.7031842158
e 100 138 188.645734172
e 100 139 252.576252792
e 100 140 213.746658893
e 100 141 26.5334689141
e 100 142 33.8571252199
e 100 143 146.742075618
e 100 144 176.538699759
e 100 145 78.0658056794
e 100 146 106.488636628
e 100 147 183.64774269
e 100 148 131.088383569
e 100 149 99.3418434951
e 101 102 84.7066824705
e 101 103 29.6568078099
e 101 104 238.838942358
e 101 105 101.58927442
e 101 106 121.857070872
e 101 107 134.311602662
e 101 108 263.270189506
e 101 109 56.7472952155
e 101 110 139.161156181
e 101 111 67.5397439339
e 101 112 38.1266975184
e 101 113 127.520947671
e 101 114 221.690109505
e 101 115 258.113628372
e 101 116 133.050581525
e 101 117 143.635740293
e 101 118 37.2736798893
e 101 119 112.638659562
e 101 120 209.2468903
e 101 121 234.25666988
e 101 122 7.91557263854
e 101 123 257.307342175
e 101 124 93.7721734533
e 101 125 234.787201741
e 101 126 18.4620081678
e 101 127 29.5187359005
e 101 128 38.5337260748
e 101 129 42.6285581695
e 101 130 150.914947653
e 101 131 19.9355027153
e 101 132 276.356136557
e 101 133 298.536027261
e 101 134 186.70273244
e 101 135 193.171090187
e 101 136 230.453248823
e 101 137 40.6808915508
e 101 138 291.47896163
e 101 139 296.904724554
e 101 140 23.5354618546
e 101 141 111.145165305
e 101 142 59.7458243437
e 101 143 44.0489434912
e 101 144 9.2136721361
e 101 145 292.744725934
e 101 146 75.1115581469
e 101 147 178.309499409
e 101 148 256.582316709
e 101 149 283.39751399
e 102 103 196.621423826
e 102 104 295.569416526
e 102 105 132.196239937
e 102 106 206.546770142
e 102 107 128.064504955
e 102 108 191.674366527
e 102 109 112.505270777
e 102 110 90.4418618317
e 102 111 52.5170979496
e 102 112 226.87966982
e 102 113 0.507993346545
e 102 114 180.801029593
e 102 115 16.5537025297
e 102 116 189.240244028
e 102 117 79.6151896384
e 102 118 186.636374594
e 102 119 259.004720576
e 102 120 252.078246305
e 102 121 24.29011454
e 102 122 0.351399483094
e 102 123 29.2920047054
e 102 124 196.97928718
e 102 125 6.82038992238
e 102 126 31.464962629
e 102 127 275.743781523
e 102 128 117.945176367
e 102 129 238.609592575
e 102 130 288.702620857
e 102 131 68.2258419424
e 102 132 130.693535449
e 102 133 65.0768245191
e 102 134 182.048051023
e 102 135 188.824511782
e 102 136 57.5230994303
e 102 137 37.8652233556
e 102 138 14.9171968122
e 102 139 288.663509607
e 102 140 28.4319991551
e 102 141 277.580652146
e 102 142 144.065913594
e 102 143 121.131393213
e 102 144 186.735447118
e 102 145 283.54164147
e 102 146 133.169052155
e 102 147 84.7974256667
e 102 148 231.598486503
e 102 149 125.711289384
e 103 104 289.884907031
e 103 105 24.8200388353
e 103 106 186.224226028
e 103 107 256.640109557
e 103 108 86.9041724258
e 103 109 260.683565702
e 103 110 225.199782356
e 103 111 263.555833374
e 103 112 88.3865926553
e 103 113 173.389527383
e 103 114 97.3575885302
e 103 115 16.6499975295
e 103 116 52.7022428096
e 103 117 296.510008977
e 103 118 286.291983479
e 103 119 59.5609104965
e 103 120 209.150648592
e 103 121 140.935584024
e 103 122 67.3559661015
e 103 123 233.832363952
e 103 124 58.3798156762
e 103 125 181.128902625
e 103 126 29.1258692265
e 103 127 94.7854157758
e 103 128 23.2129593125
e 103 129 46.0761535774
e 103 130 106.52228999
e 103 131 175.279099975
e 103 132 139.481913759
e 103 133 153.454425215
e 103 134 91.8868767677
e 103 135 142.476248414
e 103 136 6.85318241971
e 103 137 198.072440384
e 103 138 43.5501040955
e 103 139 37.2993782717
e 103 140 243.224330944
e 103 141 95.6541769569
e 103 142 182.6473592
e 103 143 206.444214016
e 103 144 133.958570163
e 103 145 128.143347514
e 103 146 219.756356269
e 103 147 1.61102360419
e 103 148 55.9178951323
e 103 149 238.893625811
e 104 105 187.871335646
e 104 106 241.747742986
e 104 107 16.2839257464
e 104 108 85.9126908561
e 104 109 140.884639679
e 104 110 62.0439009021
e 104 111 95.2623590134
e 104 112 97.0480528708
e 104 113 118.232714045
e 104 114 6.61896761654
e 104 115 266.328884847
e 104 116 91.7975211822
e 104 117 104.495690505
e 104 118 281.596890656
e 104 119 189.21714727
e 104 120 73.3899977808
e 104 121 89.3033978659
e 104 122 92.3951356265
e 104 123 140.110162806
e 104 124 213.994775998
e 104 125 44.0140629295
e 104 126 2.41079980729
e 104 127 231.710401579
e 104 128 121.806813782
e 104 129 290.50208675
e 104 130 57.6469993256
e 104 131 287.011570938
e 104 132 34.5913426058
e 104 133 270.871974996
e 104 134 249.648164138
e 104 135 219.073026523
e 104 136 164.781514461
e 104 137 146.070310867
e 104 138 106.399026429
e 104 139 208.06621154
e 104 140 143.485671618
e 104 141 166.795654845
e 104 142 30.0568476057
e 104 143 294.790306649
e 104 144 84.9326945121
e 104 145 119.116037136
e 104 146 15.1985304798
e 104 147 177.605148678
e 104 148 221.910463693
e 104 149 219.06177669
e 105 106 225.311262398
e 105 107 224.3228194
e 105 108 295.423817709
e 105 109 30.1208344957
e 105 110 72.423514257
e 105 111 177.333427139
e 105 112 14.8016777892
e 105 113 77.1737232387
e 105 114 266.873221716
e 105 115 242.374013672
e 105 116 206.697280087
e 105 117 86.4716715244
e 105 118 214.727265025
e 105 119 161.906306481
e 105 120 246.43663065
e 105 121 299.491441549
e 105 122 193.713284565
e 105 123 199.661275934
e 105 124 18.2703132338
e 105 125 38.8536652025
e 105 126 204.738779112
e 105 127 249.769610812
e 105 128 288.216344453
e 105 129 271.600063171
e 105 130 35.7050639316
e 105 131 128.657166504
e 105 132 48.1198827431
e 105 133 78.2805346204
e 105 134 216.306457733
e 105 135 229.253803918
e 105 136 266.677548026
e 105 137 140.71616605
e 105 138 171.403030535
e 105 139 276.592430361
e 105 140 255.410924717
e 105 141 69.2258280404
e 105 142 193.799556215
e 105 143 107.106040917
e 105 144 188.940980395
e 105 145 14.8905394824
e 105 146 64.9718797546
e 105 147 73.4067481598
e 105 148 289.105945935
e 105 149 148.27921462
e 106 107 139.717379057
e 106 108 183.121266147
e 106 109 84.7600305945
e 106 110 178.148406655
e 106 111 61.7812484804
e 106 112 169.609933916
e 106 113 269.084199731
e 106 114 202.114514635
e 106 115 228.806239457
e 106 116 189.502138669
e 106 117 239.374846885
e 106 118 94.4960568633
e 106 119 233.890408327
e 106 120 58.4021148922
e 106 121 214.545292931
e 106 122 113.287853812
e 106 123 50.4582243003
e 106 124 101.224888696
e 106 125 228.729803027
e 106 126 89.0460993064
e 106 127 47.2310546224
e 106 128 147.08606704
e 106 129 49.9721448446
e 106 130 65.8149662048
e 106 131 253.662220514
e 106 132 278.347398391
e 106 133 146.192671679
e 106 134 260.475093268
e 106 135 77.750242186
e 106 136 293.252393175
e 106 137 171.102354672
e 106 138 212.878493589
e 106 139 151.513183485
e 106 140 216.607254299
e 106 141 131.637726428
e 106 142 89.6834983556
e 106 143 26.2212114008
e 106 144 17.4112727745
e 106 145 149.107261815
e 106 146 11.2175443594
e 106 147 279.785031107
e 106 148 57.9019224218
e 106 149 147.226116458
e 107 108 297.508679212
e 107 109 115.14655902
e 107 110 243.805279731
e 107 111 256.633737719
e 107 112 261.432550783
e 107 113 58.5588084343
e 107 114 111.005392747
e 107 115 72.4263556872
e 107 116 98.0038058501
e 107 117 60.435236606
e 107 118 101.848579822
e 107 119 79.9070270137
e 107 120 133.43754168
e 107 121 231.856211774
e 107 122 277.885578691
e 107 123 261.394651688
e 107 124 102.268688603
e 107 125 24.8896347633
e 107 126 162.851436815
e 107 127 163.335399644
e 107 128 281.52074146
e 107 129 31.4144930727
e 107 130 272.882112973
e 107 131 178.47925869
e 107 132 245.482790806
e 107 133 243.699340164
e 107 134 216.854423237
e 107 135 61.1217675017
e 107 136 208.001597488
e 107 137 120.581242481
e 107 138 294.008592107
e 107 139 103.450950678
e 107 140 166.125615353
e 107 141 118.290342683
e 107 142 76.9832173091
e 107 143 44.693799817
e 107 144 264.554340515
e 107 145 289.665206703
e 107 146 254.923728421
e 107 147 31.9084624433
e 107 148 118.344850827
e 107 149 282.834853899
e 108 109 41.0719461712
e 108 110 293.578080917
e 108 111 61.6801430037
e 108 112 238.897805079
e 108 113 251.597708261
e 108 114 116.381874317
e 108 115 249.273770681
e 108 116 166.026003748
e 108 117 207.13239137
e 108 118 171.139771934
e 108 119 6.99306328143
e 108 120 250.954158073
e 108 121 44.7549438984
e 108 122 120.581778926
e 108 123 3.4012150917
e 108 124 143.647130076
e 108 125 246.494807562
e 108 126 161.785170597
e 108 127 145.754417698
e 108 128 206.644070686
e 108 129 268.748880431
e 108 130 83.4213800554
e 108 131 78.6237257522
e 108 132 267.033226112
e 108 133 179.944657395
e 108 134 49.4610079982
e 108 135 216.334260575
e 108 136 46.9994797787
e 108 137 206.198102087
e 108 138 9.39540113376
e 108 139 207.618582996
e 108 140 253.078865558
e 108 141 157.18939836
e 108 142 78.490360761
e 108 143 19.8129423244
e 108 144 66.2679532003
e 108 145 163.740547174
e 108 146 139.196833828
e 108 147 190.723024914
e 108 148 254.705692744
e 108 149 60.858258773
e 109 110 282.732019055
e 109 111 290.854052615
e 109 112 43.4178386646
e 109 113 224.343896961
e 109 114 244.535964389
e 109 115 247.715170889
e 109 116 289.879551993
e 109 117 257.989943463
e 109 118 145.390599081
e 109 119 283.802137448
e 109 120 88.603108709
e 109 121 265.423294009
e 109 122 246.283736813
e 109 123 101.126684258
e 109 124 235.797429811
e 109 125 107.221842348
e 109 126 75.0402696718
e 109 127 178.506369961
